PARTNERS,TYPE,TREATMEN,LONGEV,LLONGEV,THORAX,RESID1,PREDICT1,RESID2,PREDICT2
8,0,1,77,1.88649072517248,0.92,-1.89763682818595,78.897636828186,-0.039286325893864,1.92577705106634
8,0,1,81,1.90848501887865,0.92,2.10236317181405,78.897636828186,-0.0172920321876941,1.92577705106634
8,0,1,77,1.88649072517248,0.94,-4.61400690304362,81.6140069030436,-0.0631633806894837,1.94965410586196
0,9,2,40,1.60205999132796,0.64,3.06042673360526,36.9395732663947,0.0470446503937246,1.55501534093424
0,9,2,37,1.568201724067,0.7,-8.08868349096778,45.0886834909678,-0.0584447812540947,1.62664650532109
0,9,2,44,1.64345267648619,0.72,-3.80505356582546,47.8050535658255,-0.00707088363052443,1.65052356011671
0,9,2,47,1.67209785793572,0.72,-0.805053565825456,47.8050535658255,0.0215742978190054,1.65052356011671
0,9,2,47,1.67209785793572,0.72,-0.805053565825456,47.8050535658255,0.0215742978190054,1.65052356011671
0,9,2,47,1.67209785793572,0.76,-6.23779371554082,53.2377937155408,-0.0261798117722341,1.69827766970795
0,9,2,68,1.83250891270624,0.78,12.0458362096015,55.9541637903985,0.110354188202666,1.72215472450357
0,9,2,47,1.67209785793572,0.8,-11.6705338652562,58.6705338652562,-0.0739339213634737,1.74603177929919
0,9,2,54,1.73239375982297,0.84,-10.1032740149715,64.1032740149715,-0.0613921290674632,1.79378588889043
0,9,2,61,1.78532983501077,0.84,-3.10327401497153,64.1032740149715,-0.00845605387966311,1.79378588889043
0,9,2,71,1.85125834871908,0.84,6.89672598502847,64.1032740149715,0.0574724598286468,1.79378588889043
0,9,2,75,1.8750612633917,0.84,10.8967259850285,64.1032740149715,0.081275374501267,1.79378588889043
0,9,2,89,1.94939000664491,0.84,24.8967259850285,64.1032740149715,0.155604117754477,1.79378588889043
0,9,2,58,1.76342799356294,0.88,-11.5360141646869,69.5360141646869,-0.0781120049187327,1.84153999848167
0,9,2,59,1.77085201164214,0.88,-10.5360141646869,69.5360141646869,-0.0706879868395327,1.84153999848167
0,9,2,62,1.79239168949825,0.88,-7.5360141646869,69.5360141646869,-0.0491483089834228,1.84153999848167
0,9,2,79,1.89762709129044,0.88,9.4639858353131,69.5360141646869,0.0560870928087673,1.84153999848167
0,9,2,96,1.98227123303957,0.88,26.4639858353131,69.5360141646869,0.140731234557897,1.84153999848167
0,9,2,58,1.76342799356294,0.92,-16.9687543144023,74.9687543144023,-0.125866114509972,1.88929410807291
0,9,2,62,1.79239168949825,0.92,-12.9687543144023,74.9687543144023,-0.0969024185746624,1.88929410807291
0,9,2,70,1.84509804001426,0.92,-4.96875431440226,74.9687543144023,-0.0441960680586523,1.88929410807291
0,9,2,72,1.85733249643127,0.92,-2.96875431440226,74.9687543144023,-0.0319616116416422,1.88929410807291
0,9,2,75,1.8750612633917,0.92,0.0312456855977389,74.9687543144023,-0.0142328446812122,1.88929410807291
0,9,2,96,1.98227123303957,0.92,21.0312456855977,74.9687543144023,0.0929771249666577,1.88929410807291
0,9,2,75,1.8750612633917,0.94,-2.68512438925993,77.68512438926,-0.0381098994768319,1.91317116286853
1,0,3,46,1.66275783168157,0.64,6.40791429467927,39.5920857053207,0.0851460605870124,1.57761177109456
1,0,3,42,1.6232492903979,0.68,-3.02482585503610,45.0248258550361,-0.00211659028789744,1.62536588068580
1,0,3,65,1.81291335664286,0.72,14.5424339952486,50.4575660047514,0.139793366365823,1.67311999027704
1,0,3,46,1.66275783168157,0.76,-9.89030615446681,55.8903061544668,-0.0581162681867063,1.72087409986828
1,0,3,58,1.76342799356294,0.76,2.10969384553319,55.8903061544668,0.0425538936946636,1.72087409986828
1,0,3,42,1.6232492903979,0.8,-19.3230463041822,61.3230463041822,-0.145378919061616,1.76862820945952
1,0,3,48,1.68124123737559,0.8,-13.3230463041822,61.3230463041822,-0.0873869720839259,1.76862820945952
1,0,3,58,1.76342799356294,0.8,-3.32304630418217,61.3230463041822,-0.00520021589657597,1.76862820945952
1,0,3,50,1.69897000433602,0.82,-14.0394163790398,64.0394163790398,-0.0935352599191155,1.79250526425514
1,0,3,80,1.90308998699194,0.82,15.9605836209602,64.0394163790398,0.110584722736804,1.79250526425514
1,0,3,63,1.79934054945358,0.84,-3.75578645389752,66.7557864538975,-0.0170417695971755,1.81638231905076
1,0,3,65,1.81291335664286,0.84,-1.75578645389752,66.7557864538975,-0.0034689624078955,1.81638231905076
1,0,3,70,1.84509804001426,0.84,3.24421354610247,66.7557864538975,0.0287157209635046,1.81638231905076
1,0,3,70,1.84509804001426,0.84,3.24421354610247,66.7557864538975,0.0287157209635046,1.81638231905076
1,0,3,72,1.85733249643127,0.84,5.24421354610247,66.7557864538975,0.0409501773805146,1.81638231905076
1,0,3,97,1.98677173426624,0.84,30.2442135461025,66.7557864538975,0.170389415215485,1.81638231905076
1,0,3,46,1.66275783168157,0.88,-26.1885266036129,72.1885266036129,-0.201378596960425,1.86413642864200
1,0,3,56,1.7481880270062,0.88,-16.1885266036129,72.1885266036129,-0.115948401635795,1.86413642864200
1,0,3,70,1.84509804001426,0.88,-2.18852660361289,72.1885266036129,-0.0190383886277350,1.86413642864200
1,0,3,70,1.84509804001426,0.88,-2.18852660361289,72.1885266036129,-0.0190383886277350,1.86413642864200
1,0,3,72,1.85733249643127,0.88,-0.188526603612890,72.1885266036129,-0.00680393221072491,1.86413642864200
1,0,3,76,1.88081359228079,0.88,3.81147339638711,72.1885266036129,0.0166771636387950,1.86413642864200
1,0,3,90,1.95424250943933,0.88,17.8114733963871,72.1885266036129,0.0901060807973351,1.86413642864200
1,0,3,76,1.88081359228079,0.92,-1.62126675332826,77.6212667533283,-0.0310769459524445,1.91189053823323
1,0,3,92,1.96378782734556,0.92,14.3787332466717,77.6212667533283,0.0518972891123255,1.91189053823323
1,1,4,21,1.32221929473392,0.68,-14.3550038101215,35.3550038101215,-0.226736173632821,1.54895546836674
1,1,4,40,1.60205999132796,0.68,4.64499618987851,35.3550038101215,0.0531045229612186,1.54895546836674
1,1,4,44,1.64345267648619,0.72,3.21225604016316,40.7877439598368,0.0467430985282091,1.59670957795798
1,1,4,54,1.73239375982297,0.76,7.7795158904478,46.2204841095522,0.0879300722737494,1.64446368754922
1,1,4,36,1.55630250076729,0.78,-12.9368541844099,48.9368541844099,-0.112038241577550,1.66834074234484
1,1,4,40,1.60205999132796,0.8,-11.6532242592676,51.6532242592676,-0.0901578058125,1.69221779714046
1,1,4,56,1.7481880270062,0.8,4.34677574073243,51.6532242592676,0.0559702298657399,1.69221779714046
1,1,4,60,1.77815125038364,0.8,8.34677574073243,51.6532242592676,0.08593345324318,1.69221779714046
1,1,4,48,1.68124123737559,0.84,-9.08596440898292,57.0859644089829,-0.0587306693561095,1.7399719067317
1,1,4,53,1.72427586960079,0.84,-4.08596440898292,57.0859644089829,-0.0156960371309095,1.7399719067317
1,1,4,60,1.77815125038364,0.84,2.91403559101708,57.0859644089829,0.0381793436519405,1.7399719067317
1,1,4,60,1.77815125038364,0.84,2.91403559101708,57.0859644089829,0.0381793436519405,1.7399719067317
1,1,4,65,1.81291335664286,0.84,7.91403559101708,57.0859644089829,0.0729414499111604,1.7399719067317
1,1,4,68,1.83250891270624,0.84,10.9140355910171,57.0859644089829,0.0925370059745404,1.7399719067317
1,1,4,60,1.77815125038364,0.88,-2.51870455869828,62.5187045586983,-0.00957476593929904,1.78772601632294
1,1,4,81,1.90848501887865,0.88,18.4812954413017,62.5187045586983,0.120759002555711,1.78772601632294
1,1,4,81,1.90848501887865,0.88,18.4812954413017,62.5187045586983,0.120759002555711,1.78772601632294
1,1,4,48,1.68124123737559,0.9,-17.2350746335560,65.235074633556,-0.130361833742969,1.81160307111856
1,1,4,48,1.68124123737559,0.9,-17.2350746335560,65.235074633556,-0.130361833742969,1.81160307111856
1,1,4,56,1.7481880270062,0.9,-9.23507463355596,65.235074633556,-0.0634150441123589,1.81160307111856
1,1,4,68,1.83250891270624,0.9,2.76492536644404,65.235074633556,0.0209058415876810,1.81160307111856
1,1,4,75,1.8750612633917,0.9,9.76492536644404,65.235074633556,0.0634581922731412,1.81160307111856
1,1,4,81,1.90848501887865,0.9,15.7649253664440,65.235074633556,0.096881947760091,1.81160307111856
1,1,4,48,1.68124123737559,0.92,-19.9514447084136,67.9514447084136,-0.154238888538589,1.83548012591418
1,1,4,68,1.83250891270624,0.92,0.048555291586355,67.9514447084136,-0.00297121320793876,1.83548012591418
8,1,5,16,1.20411998265592,0.64,-0.98903940113855,16.9890394011386,-0.169246272726465,1.37336625538239
8,1,5,19,1.27875360095283,0.64,2.01096059886144,16.9890394011386,-0.094612654429555,1.37336625538239
8,1,5,19,1.27875360095283,0.68,-3.42177955085393,22.4217795508539,-0.142366764020795,1.42112036497362
8,1,5,32,1.50514997831991,0.72,4.14548029943072,27.8545197005693,0.0362755037550459,1.46887447456486
8,1,5,33,1.51851393987789,0.72,5.14548029943072,27.8545197005693,0.0496394653130259,1.46887447456486
8,1,5,33,1.51851393987789,0.74,2.42911022457304,30.5708897754270,0.0257624105174061,1.49275152936048
8,1,5,30,1.47712125471966,0.76,-3.28725985028464,33.2872598502846,-0.0395073294364437,1.51662858415610
8,1,5,42,1.6232492903979,0.76,8.71274014971536,33.2872598502846,0.106620706241796,1.51662858415610
8,1,5,42,1.6232492903979,0.76,8.71274014971536,33.2872598502846,0.106620706241796,1.51662858415610
8,1,5,33,1.51851393987789,0.78,-3.00362992514233,36.0036299251423,-0.0219916990738335,1.54050563895172
8,1,5,26,1.41497334797082,0.8,-12.72,38.72,-0.149409345776523,1.56438269374734
8,1,5,30,1.47712125471966,0.8,-8.72000000000001,38.72,-0.0872614390276833,1.56438269374734
8,1,5,40,1.60205999132796,0.82,-1.43637007485767,41.4363700748577,0.0138002427849972,1.58825974854296
8,1,5,54,1.73239375982297,0.82,12.5636299251423,41.4363700748577,0.144134011280007,1.58825974854296
8,1,5,34,1.53147891704226,0.84,-10.1527401497154,44.1527401497154,-0.0806578862963227,1.61213680333858
8,1,5,34,1.53147891704226,0.84,-10.1527401497154,44.1527401497154,-0.0806578862963227,1.61213680333858
8,1,5,47,1.67209785793572,0.84,2.84725985028464,44.1527401497154,0.0599610545971373,1.61213680333858
8,1,5,47,1.67209785793572,0.84,2.84725985028464,44.1527401497154,0.0599610545971373,1.61213680333858
8,1,5,42,1.6232492903979,0.88,-7.58548029943072,49.5854802994307,-0.0366416225319224,1.65989091292982
8,1,5,47,1.67209785793572,0.88,-2.58548029943072,49.5854802994307,0.0122069450058977,1.65989091292982
8,1,5,54,1.73239375982297,0.88,4.41451970056928,49.5854802994307,0.0725028468931477,1.65989091292982
8,1,5,54,1.73239375982297,0.88,4.41451970056928,49.5854802994307,0.0725028468931477,1.65989091292982
8,1,5,56,1.7481880270062,0.88,6.41451970056928,49.5854802994307,0.0882971140763778,1.65989091292982
8,1,5,60,1.77815125038364,0.88,10.4145197005693,49.5854802994307,0.118260337453818,1.65989091292982
8,1,5,44,1.64345267648619,0.92,-11.0182204491461,55.0182204491461,-0.0641923460348717,1.70764502252106
